User,Position,Name,Artist,Length,Year,Popularity,Top popularity,Album name,Album year,Artist location,Artist lat,Artist lon,Artist discovery,Artist familiarity,Artist hotttnesss,Song discovery,Song hotttnesss,Acousticness,Danceability,Energy,Key,Liveness,Loudness,Mode,Speechiness,Tempo,Time signature,Valence
4foot30,29,Scuttle Buttin' - Live,Stevie Ray Vaughan,163.666,1997,0.33000,0.33,Live At Carnegie Hall,1997,"Dallas, TX, US",32.7781,-96.7954,0.352475757617,0.73113,0.629859,0.0,0.108609,0.001934,0.274206,0.85233,10,0.379319,-5.973,0,0.04765,155.871,4,0.715181
4foot30,30,I Wish - Live/1995,Stevie Wonder,246.866,1976,0.29000,0.62,Natural Wonder,1976,Detroit Michigan,42.347021,-83.060184,0.316995001775,0.826715,0.726672,0.00203742515151,0.457262,0.10362,0.826083,0.694397,10,0.065842,-11.434,0,0.056601,105.878,4,0.898064
4foot30,31,A Real Hero,College & Electric Youth,267.859,2010,0.73000,0.73,A Real Hero EP,2010,,,,,,,,,,,,,,,,,,,
4foot30,32,Miami,Foals,222.173,2010,0.49000,0.57,Total Life Forever,2010,"Oxford, England, GB",51.7562,-1.25949,0.47989850095,0.685582,0.781085,0.0153162460551,0.646328,0.001848,0.575996,0.871885,4,0.124839,-4.763,0,0.049815,96.957,4,0.758802
4foot30,33,Swashbucklin In Brooklyn,Fun Lovin' Criminals,227.0,2002,0.31000,0.31,Essential,2007,"New York, NY, US",40.7146,-74.0071,0.41980380696,0.494998,0.500618,0.00141923343719,0.226563,0.051672,0.573254,0.895757,11,0.1471,-6.162,0,0.101097,191.364,4,0.626001
4foot30,34,American Boy - feat. Kanye West,Estelle,284.733,2008,0.70000,0.7,Shine,2008,"London, England, GB",51.5063,-0.12714,0.448189527916,0.54694,0.57697,0.0,0.108609,0.316056,0.731575,0.570141,4,0.081702,-6.228,0,0.142194,117.992,4,0.518
4foot30,35,Everything Must Change,Randy Crawford,293.84,2004,0.33000,0.33,Everything Must Change,2004,"Macon, GA, US",32.8397,-83.6276,0.411983166589,0.535872,0.521598,0.000291103116688,0.284541,0.897378,0.357916,0.15486,1,0.671377,-17.473,1,0.062133,120.884,4,0.235067
4foot30,36,Battle Without Honor Or Humanity,Tomoyasu Hotei,148.84,2000,0.60000,0.6,Kill Bill Vol. 1 Original Soundtrack,2003,"Takasaki-shi, Gunma Prefecture, JP",36.3409,139.007,0.440024622867,0.395963,0.459685,0.0113174071832,0.506911,0.008087,0.72618,0.874835,9,0.056203,-3.284,1,0.104408,94.742,4,0.535591
4foot30,37,Aeroplane,Red Hot Chili Peppers,285.066,1995,0.56000,0.56,One Hot Minute (Audio Bundle w/ Bonus Tracks),1995,"Hollywood, Los Angeles, CA, US",34.1016,-118.337,0.359489445408,0.84068,0.862941,0.0,0.638257,0.044274,0.65051,0.656615,0,0.142132,-11.039,1,0.040459,101.254,4,0.75484
4foot30,38,On Board,Friendly Fires,223.013,2008,0.36000,0.42,Friendly Fires,2008,"St. Albans, England, GB",51.7536,-0.3373,0.406218237706,0.631976,0.599651,0.00749306919697,0.440945,0.008792,0.720068,0.853239,11,0.09416,-5.247,0,0.171109,128.364,4,0.673247
4foot30,39,Undone In Sorrow,Crooked Still,185.888,2008,0.46000,0.46,Still Crooked,2008,"Boston, MA, US",42.3586,-71.0567,0.430084545054,0.486169,0.506438,0.00555382968618,0.287937,0.80905,0.353865,0.369513,7,0.114107,-8.736,0,0.029469,101.699,4,0.353763
4foot30,40,Soul Man (45 Version),The Blues Brothers,182.276,1978,0.55000,0.55,Soul Man / Excusez Moi Mon Cherie [Digital 45],1978,"New York, NY, US",40.7146,-74.0071,0.384059394264,0.584145,0.523801,0.0027732620419,0.347532,0.053457,0.635104,0.698539,9,0.839054,-12.083,1,0.06274,116.349,4,0.604052
4foot30,41,Higher Love,James Vincent McMorrow,215.589,2010,0.55000,0.71,We Don't Eat,2011,"Dublin, Dublin, IE",53.3438,-6.24953,0.498756465985,0.600028,0.697866,0.0282958084788,0.544196,0.965411,0.314538,0.174104,5,0.119743,-14.082,1,0.043162,88.138,4,0.160796
4foot30,42,East Bound And Down,Jerry Reed,166.733,1995,0.57000,0.57,The Essential Jerry Reed,1995,"Atlanta, Georgia",33.844371,-84.47405,0.418494896901,0.590365,0.576473,0.00527579442285,0.442346,0.598328,0.640441,0.899202,7,0.408769,-6.407,0,0.073572,124.526,1,0.960156
4foot30,43,Yes We Can Can,The Pointer Sisters,246.986,1973,0.34000,0.34,True Soul 3 CD Set,2006,"Oakland, CA, US",37.8051,-122.273,0.426433511257,0.614918,0.611525,0.00543959286403,0.40323,0.04277,0.74917,0.797195,1,0.88872,-9.009,1,0.095598,95.671,4,0.759576
4foot30,44,Funny (How Time Slips Away),Georgie Fame,208.666,1979,0.20000,0.2,20 Beat Classics,1980,"Leigh, England, GB",53.4981,-2.51622,0.406080382034,0.512512,0.496688,0.0,0.119751,0.406387,0.332036,0.395067,7,0.140271,-10.447,0,0.039978,173.345,3,0.381073
4foot30,45,Feeling Good,Muse,198.8,2001,0.65000,0.65,Origin Of Symmetry,2001,"Teignmouth, England, GB",50.5532,-3.49874,0.373309040089,0.806566,0.805156,0.0028113447922,0.697981,0.294264,0.320645,0.419545,7,0.102342,-7.799,0,0.033747,108.553,3,0.269884
4foot30,46,Cleanin' Up The Town,The Bus Boys,177.493,1984,0.38000,0.38,Ghostbusters,1984,"Boston, MA, US",42.3586,-71.0567,0.368688914785,0.33683,0.385162,0.000449780202296,0.192533,0.068354,0.387066,0.873891,0,0.206467,-7.975,1,0.053684,190.22,4,0.818698
4foot30,47,Ain't No Sunshine,Bill Withers,122.64,1971,0.71000,0.71,Super Hits,2001,"Slab Fork, WV, US",37.6869,-81.3302,0.372032934848,0.698225,0.620733,0.0,0.247239,0.904754,0.501614,0.554457,9,0.922083,-16.299,0,0.085745,155.682,1,0.464046
4foot30,48,L-O-V-E,Joss Stone,168.669,2008,0.00000,0.62,Introducing Joss Stone,2007,"Dover, England, GB",51.1269,1.32918,0.388899652617,0.681228,0.6277,0.00641961171476,0.584347,0.362984,0.458809,0.837257,2,0.099131,-4.4,1,0.064171,94.139,4,0.664793
4foot30,49,Derezzed,Daft Punk,104.12,2010,0.61000,0.63,TRON: Legacy,2010,"Paris, Ile-de-France, FR",48.8569,2.3412,0.377102230212,0.85666,0.958725,0.0109379129813,0.468669,0.00149,0.539204,0.615543,1,0.210423,-10.042,1,0.050324,119.982,4,0.117633
4foot30,50,The Informer - feat. Ruby Turner [Ash Howes Mix],Jools Holland,213.493,2010,0.33000,0.33,Finding The Keys: The Best Of Jools Holland,2010,"Blackheath, London, England, GB",51.4711,0.02354,0.378243676492,0.570835,0.505154,0.0,0.0,0.032043,0.602055,0.889465,5,0.181987,-4.608,0,0.039338,119.265,4,0.860517
4foot30,51,Foux du Fafa,Flight Of The Conchords,166.493,2008,0.43000,0.52,Flight Of The Conchords,2008,"Wellington, New Zealand",-41.3,174.783333,0.376606550959,0.653532,0.577441,0.00769308270135,0.487119,0.083618,0.732645,0.747448,2,0.061339,-8.853,1,0.075584,101.008,4,0.627664
4foot30,52,A Man Of Great Promise - Town And Country Live Concert 5/12/1990,The Style Council,146.586,2008,0.21000,0.21,At The BBC,2008,"London, England, GB",51.5063,-0.12714,0.361990451231,0.592042,0.499986,0.0,0.06967,0.003064,0.359442,0.975786,4,0.842638,-6.19,0,0.138201,140.583,4,0.326777
4foot30,53,Hedonism (Just Because You Feel Good),Skunk Anansie,208.282,1995,0.00000,0.6,Smashes and Trashes - The Greatest Hits,2009,"London, England, GB",51.5063,-0.12714,0.411276232912,0.607725,0.58278,0.00553987219882,0.494899,0.013216,0.544152,0.489998,10,0.35149,-12.323,1,0.029314,81.111,4,0.360701
4foot30,54,"Flip, Flop & Fly - Live Version",The Blues Brothers,218.506,1978,0.40000,0.4,Briefcase Full Of Blues,1978,"New York, NY, US",40.7146,-74.0071,0.384059394264,0.584145,0.523801,0.000333643033338,0.211944,0.939146,0.598979,0.915849,3,0.166568,-6.499,1,0.188639,91.25,4,0.621732
4foot30,55,Lost In Music,Sister Sledge,281.733,1979,0.33000,0.52,Nile Rodgers Presents:The Chic Organization - Up All Night,2013,"North Philadelphia, Philadelphia, PA, US",40.0084,-75.1529,0.430398116827,0.569624,0.573722,0.0106793094581,0.426771,0.456619,0.729403,0.820455,1,0.379597,-8.644,1,0.029651,108.513,4,0.880958
4foot30,56,Tribute,Tenacious D,248.053,2001,0.70000,0.7,Tenacious D,2001,"Los Angeles, CA, US",34.0535,-118.245,0.336636357202,0.742241,0.616586,0.0034767769305,0.711415,0.480436,0.403599,0.551939,9,0.502141,-12.854,0,0.398277,85.213,4,0.433674
4foot30,57,You & Me & The Bottle Makes 3 Tonight (Baby),Big Bad Voodoo Daddy,213.866,1994,0.27000,0.27,Big Bad Voodoo Daddy,1994,"Ventura, CA, US",34.2808,-119.292,0.431346262768,0.557537,0.564333,0.000351822885846,0.27651,0.239149,0.622729,0.901766,5,0.351875,-5.488,0,0.054715,111.542,4,0.651825
4foot30,58,Closing: I Can't Turn You Loose - Live Version,The Blues Brothers,51.093,1978,0.37000,0.37,Briefcase Full Of Blues,1978,"New York, NY, US",40.7146,-74.0071,0.384059394264,0.584145,0.523801,0.0,0.190061,0.070823,0.54047,0.985915,4,0.981917,-6.264,0,0.311153,95.33,4,0.108037
garretc,0,Hand Passes Empty,A.C. Acoustics,249.426,1997,0.04000,0.04,Victory Parts,1997,"Glasgow, Scotland, GB",55.8578,-4.24251,0.384006521439,0.327462,0.401164,0.000178133648146,0.063895,0.022229,0.300944,0.648503,2,0.095471,-6.969,1,0.035449,92.925,4,0.060504
garretc,1,Accused of Stealing,The Delgados,342.093,2000,0.18000,0.27,The Great Eastern,2000,"Hamilton, Scotland, GB",55.7717,-4.05993,0.388432858881,0.526683,0.485103,0.0016024320309,0.242322,0.0695,0.316268,0.654206,2,0.101401,-5.405,1,0.027444,98.263,4,0.36261
garretc,2,Lips and Limbs,Waxahatchee,157.895,2013,0.47000,0.47,Cerulean Salt,2013,Brooklyn New York USA,31.055049,-89.185912,0.442937713445,0.52055,0.548188,0.10996545541,0.424963,0.570821,0.615699,0.49123,2,0.121397,-7.796,1,0.040218,140.09,4,0.667544
garretc,3,Stuck on the puzzle,Alex Turner,211.053,2011,0.59000,0.59,Submarine (original songs),2011,"High Green, Sheffield, England",53.4742151,-1.493166,0.398893666917,0.587124,0.546625,0.0321370339551,0.526992,0.074349,0.579385,0.680143,4,0.161814,-8.571,1,0.031297,77.528,4,0.807996
garretc,4,In This Boat,She Makes War,257.483,2012,0.11000,0.11,Little Battles,2012,"London, England, GB",51.5063,-0.12714,0.438706516108,0.394759,0.458308,0.00448984269992,0.10636,0.612961,0.573759,0.4778,11,0.095205,-8.887,0,0.02901,120.048,3,0.094832
garretc,5,Lazarus,The Boo Radleys,278.48,1993,0.44000,0.44,Best Of,2007,"Wallasey, England, GB",53.4238,-3.06523,0.396133098047,0.550367,0.512616,0.0,0.191798,0.000139,0.388048,0.578941,2,0.171204,-12.319,1,0.037023,93.065,4,0.564529
garretc,6,Little Black Submarines - radio edit,The Black Keys,204.692,2012,0.65000,0.68,Little Black Submarines,2012,"Akron, OH, US",41.0842,-81.5141,0.406905011831,0.762106,0.780679,0.0230926679624,0.460529,0.131051,0.297753,0.717771,7,0.070326,-5.429,1,0.067557,94.306,4,0.240247
garretc,7,Romance Is Boring,Los Campesinos!,155.853,2010,0.31000,0.38,Romance Is Boring,2010,"Cardiff, Wales, GB",51.4813,-3.18073,0.345044339713,0.613686,0.493792,0.00979475771338,0.373627,0.003546,0.333096,0.93272,6,0.235502,-2.687,0,0.044696,128.436,4,0.540183
garretc,8,Suds & Soda,dEUS,314.2,1994,0.40000,0.4,Worst Case Scenario,1994,"Antwerp, Belgium",51.216667,4.416667,0.40628282827,0.584107,0.554077,0.00241393448736,0.310098,0.000161,0.267177,0.35077,4,0.199312,-22.181,1,0.034219,84.092,4,0.520581
garretc,9,The Rake’s Song,The Decemberists,195.946,2009,0.36000,0.46,The Hazards Of Love,2009,"Portland, OR, US",45.5118,-122.676,0.344788764618,0.70888,0.587801,0.00832690214158,0.346456,0.012564,0.677396,0.878918,11,0.409042,-6.207,0,0.029655,115.123,4,0.515344
garretc,10,The Modern Leper,Frightened Rabbit,228.453,2005,0.48000,0.49,The Midnight Organ Fight,2008,"Glasgow, Scotland, GB",55.8578,-4.24251,0.34810374621,0.644483,0.5252,0.00679656744567,0.38556,0.058252,0.44012,0.919102,2,0.122232,-4.412,1,0.085016,112.373,4,0.282327
garretc,11,Hoover Dam,Sugar,328.466,1992,0.27000,0.31,Copper Blue [Deluxe Edition],2012,"South Dakota, US",44.2126,-100.247,0.350039869691,0.583465,0.476887,0.00300592212892,0.324969,0.120285,0.409045,0.951179,4,0.279401,-3.859,1,0.030796,92.529,4,0.607002
garretc,12,Can't Change Me,Lydia Loveless,254.813,2011,0.39000,0.39,Indestructible Machine,2011,"Columbus, OH, US",39.962,-83.003,0.487673550868,0.467032,0.558901,0.0131642519196,0.329726,0.006039,0.335763,0.976587,4,0.196089,-4.669,0,0.124595,148.513,4,0.754725
garretc,13,Superstition - Single Version,Stevie Wonder,244.826,1996,0.74000,0.74,Number Ones,2007,Detroit Michigan,42.347021,-83.060184,0.268730094534,0.828893,0.620334,0.0020698857533,0.568438,0.088193,0.654526,0.658831,10,0.06219,-10.939,0,0.093958,100.572,4,0.902903
garretc,14,It's Your Thing,The Isley Brothers,166.506,1965,0.66000,0.66,It's Your Thing: The Story Of The Isley Brothers,1965,"Cincinnati, OH ",39.166759,-84.53822,0.3547898879,0.689117,0.581432,0.0,0.0,0.984242,0.376222,0.56518,10,0.565092,-16.859,1,0.107114,185.936,1,0.836884
garretc,15,Fancy,Bobbie Gentry,258.912,1970,0.42000,0.42,Fancy,1970,"Chickasaw, MS, US",33.907,-88.9554,0.397910797121,0.474659,0.460958,0.00174741507476,0.307337,0.858073,0.431313,0.206787,4,0.22484,-20.876,0,0.057507,105.871,4,0.416941
garretc,16,Black River Killer,Blitzen Trapper,208.12,2008,0.40000,0.6,Furr,2008,"Portland, OR, US",45.5118,-122.676,0.395181564554,0.585668,0.54028,0.00647409494338,0.420296,0.654774,0.638019,0.649855,11,0.095014,-9.506,1,0.042489,80.352,4,0.678421
garretc,17,These Old Shoes,Deer Tick,140.733,2007,0.41000,0.5,War Elephant,2007,"Providence, RI, US",41.8239,-71.412,0.402594241768,0.594215,0.558022,0.00813590427234,0.335328,0.237662,0.637979,0.757445,7,0.106375,-5.376,1,0.037603,113.287,4,0.63713
garretc,18,Grounds For Divorce,Elbow,219.453,2008,0.60000,0.6,The Seldom Seen Kid,2008,"Bury, England, GB",53.5931,-2.29491,0.494219157149,0.672742,0.784976,0.0152909135673,0.483544,0.394173,0.516219,0.755055,2,0.50467,-5.046,0,0.028015,91.96,4,0.577969
garretc,19,Elephants,Blaudzun,214.706,2012,0.54000,0.54,Heavy Flowers,2012,,,,0.578503983307,0.407087,0.610228,0.0324138393689,0.379052,0.031909,0.589687,0.695464,7,0.378011,-7.867,1,0.029056,124.013,4,0.675405
garretc,20,Falling Into Pieces,Black Casino and the Ghost,164.979,2011,0.10000,0.1,Falling Into Pieces - EP,2011,London,51.5072648,-0.1278328,0.348714380472,0.264465,0.364295,0.0,0.009326,0.069316,0.663008,0.818146,2,0.087069,-2.684,0,0.041562,123.982,4,0.686572
garretc,21,Concrete Corners,Dark Furs,165.618,2013,0.14000,0.14,Dark Furs EP,2013,,,,0.382382100836,0.328566,0.399467,0.00221877410431,0.104145,0.110679,0.475704,0.790015,6,0.133301,-3.892,1,0.030613,94.871,4,0.337828
garretc,22,Lion Rip - Single Mix,The Duke Spirit,156.626,2004,0.16000,0.18,Cuts Across The Land,2005,"London, England, GB",51.5063,-0.12714,0.416572907674,0.526667,0.520234,0.0,0.084032,0.00033,0.355457,0.947842,0,0.133484,-3.233,1,0.047631,139.073,4,0.427744
garretc,23,Mistaken For Strangers,The National,210.96,2007,0.56000,0.56,Boxer,2007,"Cincinnati, OH, US",39.1064,-84.5047,0.428000381498,0.737022,0.774812,0.0106159480772,0.462851,0.052661,0.537349,0.929776,5,0.341386,-5.319,1,0.031663,133.022,4,0.773111
garretc,24,E-Pro,Beck,202.245,2005,0.42000,0.64,Guero,2005,"Los Angeles, CA, US",34.0535,-118.245,0.413115192788,0.794932,0.862345,0.0050537385428,0.467327,0.002506,0.623545,0.662374,4,0.153575,-19.301,1,0.043542,95.772,4,0.844202
garretc,25,Goatman,Goat,255.24,2012,0.47000,0.47,World Music,2012,"Korpilombolo, Sweden",66.8666667,23.0333333,0.454127368796,0.504312,0.548873,0.0350333806597,0.331759,0.007384,0.31089,0.840323,5,0.192193,-5.897,0,0.04192,145.981,5,0.717023
garretc,26,Inertia Creeps - Manic Street Preachers Mix,Massive Attack,303.466,1998,0.17000,0.32,Singles Collection,1998,"Bristol, England, GB",51.4537,-2.59156,0.359006359719,0.78661,0.732784,0.000191294692678,0.170102,2.5e-05,0.441759,0.844136,8,0.137073,-7.688,1,0.036901,166.84,4,0.629396
garretc,27,The Answer (feat. Big In Japan (Baltimore)),UNKLE,280.6,2010,0.41000,0.53,Where Did The Night Fall,2010,"London, England, GB",51.5063,-0.12714,0.363090663018,0.658184,0.561418,0.00415989780336,0.316711,0.001165,0.516974,0.825077,9,0.117239,-7.098,1,0.030874,99.008,4,0.100997
garretc,28,Signal 30,Public Service Broadcasting,200.079,2013,0.45000,0.45,Inform - Educate - Entertain,2013,"London, England",51.5072648,-0.1278328,0.45155134306,0.486624,0.532061,0.0351703119116,0.336692,0.000218,0.403456,0.910997,4,0.63563,-4.381,1,0.062697,151.108,3,0.436819
garretc,29,Copy That,Burning House,179.853,2013,0.02000,0.17,Walking into a Burning House,2013,,,,0.407166719728,0.345039,0.425359,0.00172071948827,0.087078,0.001912,0.585913,0.646589,7,0.14052,-6.994,1,0.032764,83.978,4,0.335053
garretc,30,Frenchy’s,Holy Fuck,174.68,2007,0.30000,0.3,LP,2007,"Toronto, Ontario, CA",43.6486,-79.3853,0.382741631072,0.585188,0.522872,0.00346496597226,0.282071,0.000748,0.525552,0.897949,10,0.160606,-7.277,1,0.062963,128.866,4,0.54091
garretc,31,On Her Majesty's Secret Service,Propellerheads,560.906,1998,0.29000,0.29,Decksandrumsandrockandroll,1998,"Bath, England, GB",51.385,-2.36132,0.318963025521,0.439186,0.351629,0.0,0.0,0.000201,0.635364,0.965739,2,0.229821,-5.913,1,0.058182,120.86,4,0.092814
anothersampart,0,Love Is The Law,The Seahorses,463.093,1997,0.47000,0.47,Do It Yourself,1997,"Manchester, England, GB",53.4796,-2.24881,0.434265805881,0.499437,0.521183,0.00369989416968,0.336649,0.000143,0.235409,0.823065,11,0.349275,-9.567,1,0.048166,88.195,4,0.726668
anothersampart,1,"Hit The Road, Jack",Helen Reddy,140.026,1972,0.31000,0.31,I Am Woman,1972,"melbourne, australia",-37.816667,144.966667,0.439188842212,0.501899,0.528968,0.00141819701983,0.10454,0.372131,0.627788,0.829671,8,0.038164,-8.537,1,0.115979,97.239,4,0.893644
anothersampart,2,1234,Feist,181.812,2007,0.61000,0.64,1234,2007,"Amherst, Novia Scotia, Canada ",45.516667,-79.3,0.339074682082,0.730117,0.604575,0.00868812675885,0.553745,0.247467,0.708481,0.488861,2,0.085861,-7.419,1,0.045719,109.954,4,0.633048
anothersampart,3,Monster Mash,"Bobby ""Boris"" Pickett",198.626,1958,0.40000,0.5,#1 Hits Of The 60's,1962,Somerville Massachusetts,42.38092,-71.098896,0.409995334028,0.402809,0.429959,0.00269238076986,0.16095,0.270696,0.711626,0.450385,2,0.136303,-17.395,1,0.361377,134.139,4,0.730542
anothersampart,4,Ernold Same - 2012 - Remaster,Blur,126.933,1995,0.30000,0.3,The Great Escape [Special Edition],2012,London,51.5072648,-0.1278328,0.377418412941,0.76454,0.728394,0.00111276718788,0.18676,0.183003,0.23273,0.501866,0,0.113366,-9.903,1,0.031238,172.185,3,0.316776
anothersampart,5,Chorus,Erasure,270.306,1991,0.38000,0.38,Essential: Erasure (Remastered),2012,"London, UK",51.5072648,-0.1278328,0.411890770936,0.688082,0.673651,0.00128932322649,0.355252,0.121461,0.613549,0.808753,5,0.092938,-8.875,1,0.028777,129.988,4,0.626387
anothersampart,6,The Spirit Of Radio,Rush,299.133,1980,0.49000,0.57,Old Skool Of Rock,2007,"Toronto, Ontario, CA",43.6486,-79.3853,0.357293289166,0.778022,0.713161,0.0,0.457275,0.016008,0.425035,0.93548,3,0.412765,-3.371,0,0.04336,118.695,4,0.277304
anothersampart,7,California Dreamin',The Mamas & The Papas,159.333,1966,0.52000,0.65,The Ultimate Collection,1991,"New York, NY, US",40.7146,-74.0071,0.35851946105,0.687571,0.58578,0.0177559869262,0.568019,0.061907,0.373195,0.901853,0,0.630174,-6.483,0,0.156914,119.644,4,0.556005
anothersampart,8,He's On The Phone,Saint Etienne,246.973,1997,0.43000,0.43,London Conversations,2008,"Croydon, London, England, GB",51.3723,-0.09945,0.375199724184,0.638403,0.560071,0.0,0.215201,0.029973,0.628254,0.680314,11,0.338722,-23.579,0,0.038914,131.958,4,0.842004
anothersampart,9,Hallelujah!,Fats Waller,100.293,1990,0.14000,0.17,The Best Of The War Years,2002,"New York, NY",40.714269,-74.005973,0.379474101,0.628235,0.556583,0.0,0.030249,0.992371,0.561018,0.067142,2,0.259124,-25.027,1,0.056062,110.781,4,0.392259
anothersampart,10,Carpet Of The Sun,Renaissance,212.0,1973,0.31000,0.31,Ashes Are Burning,1973,"London, UK",51.5072648,-0.1278328,0.400604989391,0.591784,0.553091,0.00591262131394,0.342892,0.126627,0.319897,0.905871,10,0.985126,-7.283,0,0.097787,74.01,4,0.581028
anothersampart,11,Another Chance,Roger Sanchez,259.586,2000,0.40000,0.51,Renaissance - The Classics - Volume 2,2013,"Queens, New York City, New York,",40.707507,-74.011254,0.360499207946,0.652837,0.552054,0.0038886645243,0.5058,0.000162,0.605867,0.817969,7,0.148295,-10.873,0,0.031006,127.982,4,0.518002
anothersampart,12,I Get The Sweetest Feeling,Jackie Wilson,175.64,1968,0.34000,0.5,Original Brunswick Hit Recordings,2009,"Detroit, MI, US",42.3317,-83.0479,0.361694477908,0.627062,0.529442,0.0072914581385,0.326165,0.37564,0.68496,0.485198,5,0.464509,-11.24,1,0.047179,125.284,4,0.774603
anothersampart,13,Crimewave,Crystal Castles VS Health,258.453,2008,0.56000,0.56,Crystal Castles,2008,"Toronto, Ontario, CA",43.6486,-79.3853,0.442042675643,0.681184,0.713415,0.0126206729814,0.511184,0.181054,0.75282,0.688546,4,0.212336,-7.562,0,0.040548,119.972,4,0.877475
anothersampart,14,Friday Night,The Darkness,176.053,2003,0.48000,0.48,Permission To Land,2003,"Lowestoft, England, GB",52.4726,1.72548,0.37801186306,0.654484,0.58059,0.00387863895606,0.343323,0.02632,0.449554,0.93679,4,0.10068,-3.51,1,0.056015,126.997,4,0.383701
anothersampart,15,Romeo's Tune,Steve Forbert,212.666,1979,0.45000,0.45,The Best of Steve Forbert: What Kinda Guy?,2011,"Meridian, MS, US",32.3651,-88.7031,0.400464738406,0.488501,0.473132,0.00506175875598,0.352539,0.386734,0.302559,0.528587,9,0.696049,-7.923,1,0.038262,170.29,4,0.412618
anothersampart,16,Nur Ein Wort,Wir Sind Helden,238.413,2005,0.53000,0.53,Nur Ein Wort,2005,"Berlin, Berlin, DE",52.5161,13.377,0.452150941635,0.525135,0.563387,0.00857470040843,0.43653,0.029384,0.487879,0.898257,11,0.362259,-5.052,1,0.049387,184.894,4,0.94387
anothersampart,17,Sadeness - Part I - Radio Edit,Enigma,260.399,1990,0.56000,0.56,The Platinum Collection,2009,Germany,51.1642,10.4542,0.391680543881,0.638285,0.584552,0.00158560133386,0.242745,0.054223,0.697989,0.467479,9,0.054977,-13.338,0,0.039168,95.693,4,0.847298
anothersampart,18,Kate,Ben Folds Five,193.88,1997,0.41000,0.41,Whatever And Ever Amen (Remastered Edition),1997,"Carolina, NC, US",36.1465,-79.4216,0.375509907426,0.624123,0.546919,0.00258264917709,0.354993,0.202321,0.543238,0.878083,5,0.12687,-5.448,1,0.03236,121.218,4,0.644671
anothersampart,19,The Sea,Morcheeba,348.279,1998,0.59000,0.59,Parts Of The Process,2003,"London, England, GB",51.5063,-0.12714,0.372393928511,0.688258,0.609262,0.0150843183369,0.495765,0.018564,0.501065,0.754263,11,0.144661,-8.783,0,0.036968,150.066,4,0.292862
anothersampart,20,The Champ,The Mohawks,160.133,2010,0.42000,0.42,The Champ,2010,"Leeds, England, GB",53.7945,-1.54658,0.402703152684,0.355814,0.420696,0.00882025575298,0.258782,0.107633,0.74737,0.819084,0,0.118446,-6.538,1,0.102124,111.422,4,0.838641
anothersampart,21,Coming Clean,Green Day,94.893,1994,0.54000,0.54,Dookie,1994,"East Bay, Albany, CA, US",37.883,-122.302,0.339198819562,0.836583,0.80301,0.00264964700611,0.375042,8.2e-05,0.336404,0.991754,10,0.222107,-4.944,1,0.070318,171.136,4,0.695664
anothersampart,22,Answering Bell,Ryan Adams,185.0,2001,0.43000,0.48,Gold,2001,"Raleigh, North Carolina",35.826758,-80.24561,0.313096787574,0.732185,0.560783,0.00253466310683,0.338427,0.117241,0.520426,0.50293,7,0.032881,-10.42,1,0.043871,149.037,4,0.377642
anothersampart,23,Kids In America,Kim Wilde,206.426,1981,0.65000,0.65,The Very Best Of Kim Wilde,2001,"London, UK",51.5072648,-0.1278328,0.391456086114,0.620357,0.566519,0.0,0.225111,0.045362,0.373491,0.979329,11,0.976782,-4.348,0,0.148352,171.059,4,0.138494
anothersampart,24,Sunworshipper,Mylo,206.28,2004,0.27000,0.27,Destroy Rock & Roll,2004,United Kingdom,54.3141,-2.23001,0.346678792615,0.606793,0.49049,0.00429842798021,0.279912,0.078832,0.475243,0.422013,11,0.103638,-14.981,0,0.046861,77.406,4,0.614244
anothersampart,25,Hungry Like The Wolf,Duran Duran,205.2,1982,0.65000,0.65,Greatest,1998,"Birmingham, England, GB",52.4786,-1.90845,0.315950609521,0.752546,0.592565,0.00112450518462,0.096753,0.000802,0.444738,0.906402,9,0.60392,-10.115,1,0.096696,127.328,4,0.349915
anothersampart,26,Cornflake Girl,Tori Amos,306.933,1994,0.60000,0.6,Under the Pink,1994,"Newton, NC, US",35.6683,-81.2212,0.323985504418,0.732881,0.581172,0.0032206163797,0.438001,0.394822,0.615734,0.729022,7,0.281563,-6.229,1,0.028011,133.797,4,0.835953
anothersampart,27,Do You Believe In Love,Huey Lewis & The News,209.0,1982,0.42000,0.54,Picture This,1982,"San Francisco, CA, US",37.7796,-122.42,0.330353745344,0.589839,0.454675,0.00206311898091,0.344114,0.055214,0.548343,0.644486,11,0.246569,-10.98,1,0.030876,114.06,4,0.816779
anothersampart,28,On My Radio,The Selecter,208.573,1980,0.46000,0.46,This Is Ska,2007,"Coventry, England, GB",52.407,-1.50776,0.372222996436,0.555778,0.48567,0.0201319979207,0.351899,0.01981,0.83955,0.618945,2,0.096417,-10.528,1,0.115587,141.66,4,0.926371
anothersampart,29,2-4-6-8 Motorway,The Tom Robinson Band,196.906,1978,0.54000,0.54,Playlist: 70s Pop,2008,"London, England, GB",51.5063,-0.12714,0.385928858887,0.497064,0.461591,0.0043479900432,0.309175,0.067499,0.671928,0.707162,9,0.060773,-5.578,1,0.079711,124.795,4,0.664484
anothersampart,30,Orinoco Flow,Enya,266.96,1988,0.59000,0.67,"Themes From ""Calmi Cuori Appassionati""",2001,"Gweedore, Donegal, IE",55.0503,-8.23194,0.344204009949,0.720531,0.60122,0.0,0.298589,0.863819,0.673049,0.164488,0,0.09497,-20.112,1,0.031806,114.931,4,0.590361
